Odisha,21,Houselisting-housing-OR.html,30,Nayagarh,2116,PCA CDB-2116-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Nuapada,2125,PCA CDB-2125-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Puri,2118,PCA CDB-2118-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Rayagada,2127,PCA CDB-2127-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Sambalpur,2103,PCA CDB-2103-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Subarnapur,2123,PCA CDB-2123-F-Census.xlsx
Odisha,21,Houselisting-housing-OR.html,30,Sundargarh,2105,PCA CDB-2105-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Anjaw,1216,PCA CDB-1216-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Changlang,1209,PCA CDB-1209-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Dibang Valley,1213,PCA CDB-1213-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,East Kameng,1203,PCA CDB-1203-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,East Siang,1207,PCA CDB-1207-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Kurung Kumey,1212,PCA CDB-1212-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Lohit,1215,PCA CDB-1215-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Lower Dibang Valley,1214,PCA CDB-1214-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Lower Subansiri,1211,PCA CDB-1211-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Papum Pare,1204,PCA CDB-1204-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Tawang,1201,PCA CDB-1201-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Tirap,1210,PCA CDB-1210-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Upper Siang,1208,PCA CDB-1208-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,Upper Subansiri,1205,PCA CDB-1205-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,West Kameng,1202,PCA CDB-1202-F-Census.xlsx
Arunachal Pradesh,12,Houselisting-housing-Aurnachal_Pradesh.html,16,West Siang,1206,PCA CDB-1206-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Anantnag,0114,PCA CDB-0114-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Badgam,0102,PCA CDB-0102-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Bandipore,0109,PCA CDB-0109-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Baramula,0108,PCA CDB-0108-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Doda,0116,PCA CDB-0116-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Ganderbal,0111,PCA CDB-0111-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Jammu,0121,PCA CDB-0121-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Kargil,0104,PCA CDB-0104-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Kathua,0107,PCA CDB-0107-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Kishtwar,0118,PCA CDB-0118-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Kulgam,0115,PCA CDB-0115-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Kupwara,0101,PCA CDB-0101-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Leh(Ladakh),0103,PCA CDB-0103-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Pulwama,0112,PCA CDB-0112-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Punch,0105,PCA CDB-0105-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Rajouri,0106,PCA CDB-0106-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Ramban,0117,PCA CDB-0117-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Reasi,0120,PCA CDB-0120-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Samba,0122,PCA CDB-0122-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Shupiyan,0113,PCA CDB-0113-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Srinagar,0110,PCA CDB-0110-F-Census.xlsx
Jammu & Kashmir,01,Houselisting-housing-Jamu_&kasmir.html,22,Udhampur,0119,PCA CDB-0119-F-Census.xlsx
Puducherry UT,34,Houselisting-housing-PUDUCHERRY.html,2,Karaikal,3404,PCA CDB-3404-F-Census.xlsx
Puducherry UT,34,Houselisting-housing-PUDUCHERRY.html,2,Puducherry,3402,PCA CDB-3402-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Baksa,1825,PCA CDB-1825-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Barpeta,1804,PCA CDB-1804-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Bongaigaon,1820,PCA CDB-1820-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Cachar,1817,PCA CDB-1817-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Chirang,1821,PCA CDB-1821-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Darrang,1826,PCA CDB-1826-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Dhemaji,1809,PCA CDB-1809-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Dhubri,1802,PCA CDB-1802-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Dibrugarh,1811,PCA CDB-1811-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Dima Hasao,1816,PCA CDB-1816-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Goalpara,1803,PCA CDB-1803-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Golaghat,1814,PCA CDB-1814-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Hailakandi,1819,PCA CDB-1819-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Jorhat,1813,PCA CDB-1813-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Kamrup,1822,PCA CDB-1822-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Kamrup Metropolitan,1823,PCA CDB-1823-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Karbi Anglong,1815,PCA CDB-1815-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Karimganj,1818,PCA CDB-1818-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Kokrajhar,1801,PCA CDB-1801-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Lakhimpur,1808,PCA CDB-1808-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Morigaon,1805,PCA CDB-1805-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Nagaon,1806,PCA CDB-1806-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Nalbari,1824,PCA CDB-1824-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Sivasagar,1812,PCA CDB-1812-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Sonitpur,1807,PCA CDB-1807-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Tinsukia,1810,PCA CDB-1810-F-Census.xlsx
Assam,18,Houselisting-housing-Assam.html,27,Udalguri,1827,PCA CDB-1827-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Bokaro,2010,PCA CDB-2010-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Chatra,2002,PCA CDB-2002-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Deoghar,2005,PCA CDB-2005-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Dhanbad,2009,PCA CDB-2009-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Dumka,2017,PCA CDB-2017-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Garhwa,2001,PCA CDB-2001-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Giridih,2004,PCA CDB-2004-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Godda,2006,PCA CDB-2006-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Gumla,2021,PCA CDB-2021-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Hazaribagh,2015,PCA CDB-2015-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Jamtara,2018,PCA CDB-2018-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Khunti,2020,PCA CDB-2020-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Kodarma,2003,PCA CDB-2003-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Latehar,2014,PCA CDB-2014-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Lohardaga,2011,PCA CDB-2011-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Pakur,2008,PCA CDB-2008-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Palamu,2013,PCA CDB-2013-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Pashchimi Singhbhum,2023,PCA CDB-2023-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Purbi Singhbhum,2012,PCA CDB-2012-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Ramgarh,2016,PCA CDB-2016-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Ranchi,2019,PCA CDB-2019-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Sahibganj,2007,PCA CDB-2007-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Saraikela-Kharsawan,2024,PCA CDB-2024-F-Census.xlsx
Jharkhand,20,Houselisting-housing-JK.html,24,Simdega,2022,PCA CDB-2022-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Amritsar,0315,PCA CDB-0315-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Barnala,0320,PCA CDB-0320-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Bathinda,0312,PCA CDB-0312-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Faridkot,0311,PCA CDB-0311-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Fatehgarh Sahib,0306,PCA CDB-0306-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Firozpur,0309,PCA CDB-0309-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Gurdaspur,0301,PCA CDB-0301-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Hoshiarpur,0304,PCA CDB-0304-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Jalandhar,0303,PCA CDB-0303-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Kapurthala,0302,PCA CDB-0302-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Ludhiana,0307,PCA CDB-0307-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Mansa,0313,PCA CDB-0313-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Moga,0308,PCA CDB-0308-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Muktsar,0310,PCA CDB-0310-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Patiala,0314,PCA CDB-0314-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Rupnagar,0317,PCA CDB-0317-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Sahibzada Ajit Singh Nagar,0318,PCA CDB-0318-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Sangrur,0319,PCA CDB-0319-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Shahid Bhagat Singh Nagar,0305,PCA CDB-0305-F-Census.xlsx
Punjab,03,Houselisting-housing-PUNJAB.html,20,Tarn Taran,0316,PCA CDB-0316-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Araria,1007,PCA CDB-1007-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Arwal,1038,PCA CDB-1038-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Aurangabad,1033,PCA CDB-1033-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Banka,1023,PCA CDB-1023-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Begusarai,1020,PCA CDB-1020-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Bhagalpur,1022,PCA CDB-1022-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Bhojpur,1029,PCA CDB-1029-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Buxar,1030,PCA CDB-1030-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Darbhanga,1013,PCA CDB-1013-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Gaya,1034,PCA CDB-1034-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Gopalganj,1015,PCA CDB-1015-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Jamui,1036,PCA CDB-1036-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Jehanabad,1037,PCA CDB-1037-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Kaimur (Bhabua),1031,PCA CDB-1031-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Katihar,1010,PCA CDB-1010-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Khagaria,1021,PCA CDB-1021-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Kishanganj,1008,PCA CDB-1008-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Lakhisarai,1025,PCA CDB-1025-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Madhepura,1011,PCA CDB-1011-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Madhubani,1005,PCA CDB-1005-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Munger,1024,PCA CDB-1024-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Muzaffarpur,1014,PCA CDB-1014-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Nalanda,1027,PCA CDB-1027-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Nawada,1035,PCA CDB-1035-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Pashchim Champaran,1001,PCA CDB-1001-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Patna,1028,PCA CDB-1028-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Purba Champaran,1002,PCA CDB-1002-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Purnia,1009,PCA CDB-1009-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Rohtas,1032,PCA CDB-1032-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Saharsa,1012,PCA CDB-1012-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Samastipur,1019,PCA CDB-1019-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Saran,1017,PCA CDB-1017-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Sheikhpura,1026,PCA CDB-1026-F-Census.xlsx
Bihar,10,Houselisting-housing-BR.html,38,Sheohar,1003,PCA CDB-1003-F-Census.xlsx
